DATE,TIME,STATE
2/15/23,14:11:59,DOOR-OPEN
2/15/23,14:12:07,DOOR-CLOSED
2/15/23,16:20:13,DOOR-OPEN
2/15/23,16:20:18,DOOR-CLOSED
2/16/23,15:35:54,DOOR-OPEN
2/16/23,15:36:06,DOOR-CLOSED
2/16/23,17:24:17,DOOR-OPEN
2/16/23,17:24:31,DOOR-CLOSED
2/17/23,11:21:51,DOOR-OPEN
2/17/23,11:21:55,DOOR-CLOSED
2/17/23,12:19:17,DOOR-OPEN
2/17/23,12:19:21,DOOR-CLOSED
2/17/23,15:44:03,DOOR-OPEN
2/17/23,15:44:06,DOOR-CLOSED
4/18/23,8:18:22,DOOR-CLOSED
4/18/23,9:05:24,DOOR-OPEN
4/18/23,9:05:32,DOOR-CLOSED
4/19/23,12:04:18,DOOR-OPEN
4/19/23,12:04:23,DOOR-CLOSED
4/19/23,14:00:42,DOOR-OPEN
4/19/23,14:00:45,DOOR-CLOSED
4/20/23,12:15:42,DOOR-OPEN
4/20/23,12:15:45,DOOR-CLOSED
4/21/23,9:54:57,DOOR-OPEN
4/21/23,9:55:01,DOOR-CLOSED
5/5/23,10:52:23,DOOR-CLOSED
5/5/23,15:47:17,DOOR-OPEN
5/5/23,15:47:20,DOOR-CLOSED
5/5/23,17:08:20,DOOR-OPEN
5/5/23,17:08:24,DOOR-CLOSED
5/5/23,17:08:30,DOOR-OPEN
5/5/23,17:08:33,DOOR-CLOSED
5/7/23,4:21:46,DOOR-OPEN
5/7/23,4:21:54,DOOR-CLOSED
5/8/23,12:27:51,DOOR-OPEN
5/8/23,12:27:54,DOOR-CLOSED
5/10/23,6:47:32,DOOR-OPEN
5/10/23,6:47:35,DOOR-CLOSED
5/10/23,7:22:14,DOOR-OPEN
5/10/23,7:22:17,DOOR-CLOSED
5/10/23,10:49:38,DOOR-OPEN
5/10/23,10:49:41,DOOR-CLOSED
5/10/23,10:53:18,DOOR-OPEN
5/10/23,10:53:22,DOOR-CLOSED
6/30/23,4:36:27,DOOR-CLOSED
6/30/23,9:20:20,DOOR-OPEN
6/30/23,9:20:29,DOOR-CLOSED
6/30/23,9:20:40,DOOR-OPEN
6/30/23,9:20:46,DOOR-CLOSED
7/1/23,11:15:02,DOOR-OPEN
7/1/23,11:15:18,DOOR-CLOSED
7/3/23,8:08:26,DOOR-OPEN
7/3/23,8:08:30,DOOR-CLOSED
7/3/23,12:04:17,DOOR-OPEN
7/3/23,12:04:46,DOOR-CLOSED
7/4/23,6:26:55,DOOR-OPEN
7/4/23,6:27:01,DOOR-CLOSED
7/4/23,7:49:26,DOOR-OPEN
7/4/23,7:49:29,DOOR-CLOSED
7/4/23,11:33:48,DOOR-OPEN
7/4/23,11:33:51,DOOR-CLOSED
