DATE,TIME,STATE
12/4/23,16:17:54,DOOR-OPEN
12/4/23,16:18:00,DOOR-CLOSED
12/4/23,17:01:34,DOOR-OPEN
12/4/23,17:01:37,DOOR-CLOSED
12/4/23,17:01:41,DOOR-OPEN
12/4/23,17:01:44,DOOR-CLOSED
12/4/23,20:47:23,DOOR-OPEN
12/4/23,20:47:40,DOOR-CLOSED
12/6/23,8:26:52,DOOR-OPEN
12/6/23,8:26:55,DOOR-CLOSED
12/6/23,9:38:15,DOOR-OPEN
12/6/23,9:38:33,DOOR-CLOSED
12/6/23,10:58:02,DOOR-OPEN
12/6/23,10:58:07,DOOR-CLOSED
12/6/23,14:56:42,DOOR-OPEN
12/6/23,14:56:47,DOOR-CLOSED
12/6/23,16:41:26,DOOR-OPEN
12/6/23,16:41:33,DOOR-CLOSED
12/6/23,17:26:34,DOOR-OPEN
12/6/23,17:26:38,DOOR-CLOSED
12/6/23,18:26:41,DOOR-OPEN
12/6/23,18:26:56,DOOR-CLOSED
12/6/23,18:41:40,DOOR-OPEN
12/6/23,18:41:56,DOOR-CLOSED
12/6/23,19:05:07,DOOR-OPEN
12/6/23,19:05:13,DOOR-CLOSED
12/6/23,19:21:54,DOOR-CLOSED
12/6/23,19:48:51,DOOR-OPEN
12/6/23,19:49:07,DOOR-CLOSED
12/6/23,21:22:11,DOOR-OPEN
12/6/23,21:22:22,DOOR-CLOSED
12/6/23,21:49:55,DOOR-OPEN
12/6/23,21:49:57,DOOR-CLOSED
12/7/23,8:54:38,DOOR-OPEN
12/7/23,8:54:41,DOOR-CLOSED
12/7/23,13:35:11,DOOR-OPEN
12/7/23,13:35:47,DOOR-CLOSED
12/7/23,13:35:50,DOOR-OPEN
12/7/23,13:35:53,DOOR-CLOSED
12/7/23,15:08:21,DOOR-OPEN
12/7/23,15:08:32,DOOR-CLOSED
12/7/23,15:08:46,DOOR-OPEN
12/7/23,15:08:51,DOOR-CLOSED
12/7/23,15:08:56,DOOR-OPEN
12/7/23,15:09:09,DOOR-CLOSED
12/7/23,15:36:03,DOOR-OPEN
12/7/23,15:36:17,DOOR-CLOSED
12/7/23,15:56:36,DOOR-OPEN
12/7/23,15:56:55,DOOR-CLOSED
12/7/23,17:53:53,DOOR-OPEN
12/7/23,17:54:08,DOOR-CLOSED
12/7/23,17:57:09,DOOR-OPEN
12/7/23,17:57:26,DOOR-CLOSED
12/7/23,18:56:04,DOOR-OPEN
12/7/23,18:56:20,DOOR-CLOSED
12/7/23,21:00:40,DOOR-OPEN
12/7/23,21:00:50,DOOR-CLOSED
12/8/23,12:49:46,DOOR-OPEN
12/8/23,12:49:58,DOOR-CLOSED
12/8/23,17:27:35,DOOR-OPEN
12/8/23,17:27:38,DOOR-CLOSED
12/8/23,20:04:23,DOOR-OPEN
12/8/23,20:04:28,DOOR-CLOSED
12/8/23,22:25:26,DOOR-OPEN
12/8/23,22:25:29,DOOR-CLOSED
12/9/23,14:00:33,DOOR-OPEN
12/9/23,14:00:36,DOOR-CLOSED
12/11/23,8:58:38,DOOR-OPEN
12/11/23,8:58:41,DOOR-CLOSED
12/11/23,14:25:14,DOOR-OPEN
12/11/23,14:25:25,DOOR-CLOSED
12/11/23,19:46:13,DOOR-OPEN
12/11/23,19:46:21,DOOR-CLOSED
12/11/23,20:49:38,DOOR-OPEN
12/11/23,20:49:42,DOOR-CLOSED
12/12/23,12:38:01,DOOR-OPEN
12/12/23,12:38:40,DOOR-CLOSED
12/12/23,16:42:58,DOOR-OPEN
12/12/23,16:43:01,DOOR-CLOSED
12/12/23,17:57:50,DOOR-OPEN
12/12/23,17:58:20,DOOR-CLOSED
12/12/23,22:26:58,DOOR-OPEN
12/12/23,22:27:36,DOOR-CLOSED
12/12/23,22:27:47,DOOR-OPEN
12/12/23,22:28:09,DOOR-CLOSED
12/12/23,22:50:52,DOOR-OPEN
12/13/23,11:52:15,DOOR-CLOSED
12/13/23,17:21:34,DOOR-OPEN
12/13/23,17:21:50,DOOR-CLOSED
12/13/23,19:24:38,DOOR-OPEN
12/13/23,19:24:41,DOOR-CLOSED
12/13/23,21:15:51,DOOR-OPEN
12/13/23,21:16:42,DOOR-CLOSED
12/13/23,21:16:57,DOOR-OPEN
12/13/23,21:17:11,DOOR-CLOSED
12/14/23,8:12:53,DOOR-OPEN
12/14/23,8:12:57,DOOR-CLOSED
12/14/23,19:48:30,DOOR-OPEN
12/14/23,19:48:39,DOOR-CLOSED
12/14/23,20:50:15,DOOR-OPEN
12/14/23,20:50:20,DOOR-CLOSED
12/14/23,21:36:52,DOOR-OPEN
12/14/23,21:36:55,DOOR-CLOSED
12/15/23,14:37:51,DOOR-OPEN
12/15/23,14:38:32,DOOR-CLOSED
12/15/23,14:39:31,DOOR-OPEN
12/15/23,14:39:35,DOOR-CLOSED
12/15/23,17:23:46,DOOR-OPEN
12/15/23,17:23:49,DOOR-CLOSED
12/17/23,20:49:18,DOOR-OPEN
12/17/23,20:49:21,DOOR-CLOSED
12/18/23,14:19:42,DOOR-OPEN
12/18/23,14:19:45,DOOR-CLOSED
12/18/23,17:13:32,DOOR-OPEN
12/18/23,17:13:35,DOOR-CLOSED
12/19/23,20:54:49,DOOR-OPEN
12/19/23,20:54:52,DOOR-CLOSED
12/20/23,13:51:29,DOOR-OPEN
12/20/23,13:51:33,DOOR-CLOSED
12/21/23,11:52:12,DOOR-OPEN
12/21/23,11:52:15,DOOR-CLOSED
12/21/23,14:36:30,DOOR-OPEN
12/21/23,14:36:34,DOOR-CLOSED
12/27/23,8:41:53,DOOR-OPEN
12/27/23,8:42:06,DOOR-CLOSED
12/27/23,20:18:04,DOOR-OPEN
12/27/23,20:18:09,DOOR-CLOSED
