DATE,TIME,STATE
2/28/23,17:23:32,DOOR-OPEN
2/28/23,17:23:49,DOOR-CLOSED
2/28/23,17:25:35,DOOR-OPEN
2/28/23,17:25:40,DOOR-CLOSED
3/1/23,11:41:50,DOOR-OPEN
3/1/23,11:41:54,DOOR-CLOSED
3/1/23,14:31:09,DOOR-OPEN
3/1/23,14:31:56,DOOR-CLOSED
3/1/23,15:24:04,DOOR-OPEN
3/1/23,15:24:14,DOOR-CLOSED
3/1/23,17:09:45,DOOR-OPEN
3/1/23,17:10:12,DOOR-CLOSED
3/1/23,17:10:28,DOOR-OPEN
3/1/23,17:10:37,DOOR-CLOSED
3/1/23,17:10:42,DOOR-OPEN
3/1/23,17:10:50,DOOR-CLOSED
3/1/23,17:12:28,DOOR-OPEN
3/1/23,17:12:34,DOOR-CLOSED
3/1/23,17:12:50,DOOR-OPEN
3/1/23,17:12:58,DOOR-CLOSED
3/1/23,21:20:32,DOOR-OPEN
3/1/23,21:20:37,DOOR-CLOSED
3/2/23,22:28:31,DOOR-OPEN
3/2/23,22:29:27,DOOR-CLOSED
3/4/23,15:33:14,DOOR-OPEN
3/4/23,15:33:17,DOOR-CLOSED
3/4/23,15:33:20,DOOR-OPEN
3/4/23,15:33:23,DOOR-CLOSED
3/4/23,15:33:27,DOOR-OPEN
3/4/23,15:33:30,DOOR-CLOSED
3/4/23,15:52:38,DOOR-OPEN
3/4/23,15:52:44,DOOR-CLOSED
12/7/23,16:39:43,DOOR-CLOSED
12/7/23,18:33:06,DOOR-OPEN
12/7/23,18:33:10,DOOR-CLOSED
12/7/23,18:39:00,DOOR-OPEN
12/7/23,18:39:03,DOOR-CLOSED
12/7/23,19:57:58,DOOR-OPEN
12/7/23,19:58:01,DOOR-CLOSED
12/8/23,0:35:20,DOOR-OPEN
12/8/23,0:35:30,DOOR-CLOSED
12/8/23,13:09:17,DOOR-OPEN
12/8/23,13:09:26,DOOR-CLOSED
12/8/23,17:16:32,DOOR-OPEN
12/8/23,17:16:53,DOOR-CLOSED
12/11/23,14:14:17,DOOR-OPEN
12/11/23,14:14:31,DOOR-CLOSED
12/11/23,18:59:12,DOOR-OPEN
12/11/23,18:59:15,DOOR-CLOSED
12/11/23,20:02:33,DOOR-OPEN
12/11/23,20:02:39,DOOR-CLOSED
12/11/23,20:23:14,DOOR-OPEN
12/11/23,20:23:24,DOOR-CLOSED
12/11/23,20:25:51,DOOR-OPEN
12/11/23,20:25:53,DOOR-CLOSED
12/12/23,20:57:07,DOOR-OPEN
12/12/23,20:57:14,DOOR-CLOSED
12/13/23,10:16:13,DOOR-OPEN
12/13/23,10:16:17,DOOR-CLOSED
12/13/23,10:16:22,DOOR-OPEN
12/13/23,10:16:36,DOOR-CLOSED
12/13/23,21:48:21,DOOR-OPEN
12/13/23,21:48:28,DOOR-CLOSED
12/14/23,1:04:13,DOOR-OPEN
12/14/23,1:04:16,DOOR-CLOSED
12/14/23,10:39:10,DOOR-OPEN
12/14/23,10:39:12,DOOR-CLOSED
12/14/23,16:38:20,DOOR-OPEN
12/14/23,16:38:23,DOOR-CLOSED
12/15/23,16:29:27,DOOR-OPEN
12/15/23,16:29:41,DOOR-CLOSED
12/15/23,22:28:05,DOOR-OPEN
12/15/23,22:28:08,DOOR-CLOSED
12/19/23,3:36:32,DOOR-OPEN
12/19/23,3:36:41,DOOR-CLOSED
12/19/23,16:49:53,DOOR-OPEN
12/19/23,16:50:01,DOOR-CLOSED
12/21/23,3:29:11,DOOR-OPEN
12/21/23,3:29:14,DOOR-CLOSED
12/21/23,13:51:30,DOOR-OPEN
12/21/23,13:51:33,DOOR-CLOSED
12/21/23,13:51:37,DOOR-OPEN
12/21/23,13:51:51,DOOR-CLOSED
12/22/23,3:14:57,DOOR-OPEN
12/22/23,3:15:00,DOOR-CLOSED
12/25/23,14:16:53,DOOR-OPEN
12/25/23,14:16:56,DOOR-CLOSED
12/27/23,6:57:59,DOOR-OPEN
12/27/23,6:58:12,DOOR-CLOSED
12/30/23,16:45:42,DOOR-OPEN
12/30/23,16:45:45,DOOR-CLOSED
12/31/23,15:37:07,DOOR-OPEN
12/31/23,15:37:09,DOOR-CLOSED
1/1/24,1:43:51,DOOR-OPEN
1/1/24,1:44:02,DOOR-CLOSED
