DATE,TIME,STATE
1/27/23,14:38:01,DOOR-OPEN
1/27/23,14:38:38,DOOR-CLOSED
1/27/23,19:34:50,DOOR-OPEN
1/27/23,19:34:53,DOOR-CLOSED
1/27/23,21:45:30,DOOR-OPEN
1/27/23,21:45:37,DOOR-CLOSED
1/29/23,21:14:33,DOOR-OPEN
1/29/23,21:14:36,DOOR-CLOSED
1/30/23,2:01:00,DOOR-OPEN
1/30/23,2:01:10,DOOR-CLOSED
1/30/23,4:24:35,DOOR-OPEN
1/30/23,4:24:44,DOOR-CLOSED
1/30/23,6:52:44,DOOR-OPEN
1/30/23,6:52:50,DOOR-CLOSED
1/30/23,7:51:29,DOOR-OPEN
1/30/23,7:51:33,DOOR-CLOSED
1/30/23,8:27:31,DOOR-OPEN
1/30/23,8:27:37,DOOR-CLOSED
1/30/23,10:59:08,DOOR-OPEN
1/30/23,10:59:11,DOOR-CLOSED
1/30/23,12:41:10,DOOR-OPEN
1/30/23,12:41:18,DOOR-CLOSED
1/30/23,17:39:37,DOOR-OPEN
1/30/23,17:39:53,DOOR-CLOSED
1/31/23,1:59:36,DOOR-OPEN
1/31/23,1:59:45,DOOR-CLOSED
1/31/23,10:56:37,DOOR-OPEN
1/31/23,10:56:41,DOOR-CLOSED
1/31/23,11:37:39,DOOR-OPEN
1/31/23,11:37:46,DOOR-CLOSED
1/31/23,13:26:06,DOOR-OPEN
1/31/23,13:28:04,DOOR-CLOSED
1/31/23,13:28:12,DOOR-OPEN
1/31/23,13:28:17,DOOR-CLOSED
1/31/23,13:29:08,DOOR-OPEN
1/31/23,13:29:27,DOOR-CLOSED
1/31/23,17:50:32,DOOR-OPEN
1/31/23,17:50:42,DOOR-CLOSED
1/31/23,17:50:50,DOOR-OPEN
1/31/23,17:50:54,DOOR-CLOSED
1/31/23,18:35:19,DOOR-OPEN
1/31/23,18:35:23,DOOR-CLOSED
1/31/23,18:46:25,DOOR-OPEN
1/31/23,18:46:31,DOOR-CLOSED
1/31/23,18:46:34,DOOR-OPEN
1/31/23,18:46:37,DOOR-CLOSED
1/31/23,18:47:31,DOOR-OPEN
1/31/23,18:47:50,DOOR-CLOSED
1/31/23,18:59:14,DOOR-OPEN
1/31/23,18:59:18,DOOR-CLOSED
1/31/23,19:22:32,DOOR-OPEN
1/31/23,19:22:36,DOOR-CLOSED
1/31/23,20:57:12,DOOR-OPEN
1/31/23,20:57:16,DOOR-CLOSED
1/31/23,20:57:27,DOOR-OPEN
1/31/23,20:57:31,DOOR-CLOSED
2/1/23,0:05:08,DOOR-OPEN
2/1/23,0:05:22,DOOR-CLOSED
2/1/23,1:43:26,DOOR-OPEN
2/1/23,1:43:39,DOOR-CLOSED
2/1/23,3:07:00,DOOR-OPEN
2/1/23,3:07:04,DOOR-CLOSED
2/1/23,7:23:09,DOOR-OPEN
2/1/23,7:23:12,DOOR-CLOSED
2/1/23,12:20:09,DOOR-OPEN
2/1/23,12:20:16,DOOR-CLOSED
2/1/23,12:20:55,DOOR-OPEN
2/1/23,12:21:52,DOOR-CLOSED
2/1/23,14:33:53,DOOR-OPEN
2/1/23,14:34:07,DOOR-CLOSED
2/1/23,15:34:04,DOOR-OPEN
2/1/23,15:34:33,DOOR-CLOSED
2/1/23,16:33:31,DOOR-OPEN
2/1/23,16:33:46,DOOR-CLOSED
2/1/23,17:50:03,DOOR-OPEN
2/1/23,17:50:06,DOOR-CLOSED
2/1/23,18:12:05,DOOR-OPEN
2/1/23,18:12:10,DOOR-CLOSED
2/1/23,19:20:42,DOOR-OPEN
2/1/23,19:20:46,DOOR-CLOSED
2/2/23,0:50:09,DOOR-OPEN
2/2/23,0:50:12,DOOR-CLOSED
2/2/23,7:03:37,DOOR-OPEN
2/2/23,7:03:42,DOOR-CLOSED
2/2/23,7:55:15,DOOR-OPEN
2/2/23,7:55:23,DOOR-CLOSED
2/2/23,12:19:58,DOOR-OPEN
2/2/23,12:20:01,DOOR-CLOSED
2/3/23,10:12:17,DOOR-OPEN
2/3/23,10:12:23,DOOR-CLOSED
2/3/23,10:40:51,DOOR-OPEN
2/3/23,10:40:54,DOOR-CLOSED
2/3/23,14:55:07,DOOR-OPEN
2/3/23,14:55:10,DOOR-CLOSED
2/3/23,14:56:15,DOOR-OPEN
2/3/23,14:56:22,DOOR-CLOSED
2/3/23,20:17:29,DOOR-OPEN
2/3/23,20:19:47,DOOR-CLOSED
2/4/23,9:32:15,DOOR-OPEN
2/4/23,9:32:18,DOOR-CLOSED
2/4/23,9:51:40,DOOR-OPEN
2/4/23,9:52:05,DOOR-CLOSED
2/4/23,9:53:24,DOOR-OPEN
2/4/23,9:53:32,DOOR-CLOSED
2/4/23,11:24:49,DOOR-OPEN
2/4/23,11:24:52,DOOR-CLOSED
2/4/23,13:38:49,DOOR-OPEN
2/4/23,13:38:55,DOOR-CLOSED
2/4/23,17:02:25,DOOR-OPEN
2/4/23,17:02:40,DOOR-CLOSED
2/4/23,17:21:10,DOOR-OPEN
2/4/23,17:21:14,DOOR-CLOSED
2/4/23,17:50:33,DOOR-OPEN
2/4/23,17:50:40,DOOR-CLOSED
2/4/23,19:07:04,DOOR-OPEN
2/4/23,19:07:08,DOOR-CLOSED
2/4/23,19:21:54,DOOR-OPEN
2/4/23,19:22:07,DOOR-CLOSED
2/5/23,14:00:26,DOOR-OPEN
2/5/23,14:00:32,DOOR-CLOSED
2/5/23,14:47:45,DOOR-OPEN
2/5/23,14:47:48,DOOR-CLOSED
2/5/23,16:48:13,DOOR-OPEN
2/5/23,16:48:31,DOOR-CLOSED
2/6/23,1:58:45,DOOR-OPEN
2/6/23,1:59:12,DOOR-CLOSED
2/6/23,2:20:42,DOOR-OPEN
2/6/23,2:20:45,DOOR-CLOSED
2/6/23,6:18:18,DOOR-CLOSED
2/6/23,6:32:22,DOOR-OPEN
2/6/23,6:32:42,DOOR-CLOSED
2/6/23,7:56:48,DOOR-OPEN
2/6/23,7:56:50,DOOR-CLOSED
2/6/23,7:57:23,DOOR-OPEN
2/6/23,7:57:29,DOOR-CLOSED
2/6/23,9:33:47,DOOR-OPEN
2/6/23,9:33:50,DOOR-CLOSED
2/6/23,9:35:02,DOOR-OPEN
2/6/23,9:35:09,DOOR-CLOSED
2/6/23,16:24:10,DOOR-OPEN
2/6/23,16:24:14,DOOR-CLOSED
2/6/23,19:21:50,DOOR-OPEN
2/6/23,19:22:04,DOOR-CLOSED
2/6/23,19:22:07,DOOR-OPEN
2/6/23,19:24:24,DOOR-CLOSED
2/6/23,20:05:55,DOOR-OPEN
2/6/23,20:06:06,DOOR-CLOSED
2/6/23,20:55:27,DOOR-OPEN
2/6/23,20:55:32,DOOR-CLOSED
2/7/23,2:17:10,DOOR-OPEN
2/7/23,2:17:25,DOOR-CLOSED
2/7/23,2:18:46,DOOR-OPEN
2/7/23,2:19:34,DOOR-CLOSED
2/7/23,6:50:14,DOOR-OPEN
2/7/23,6:50:22,DOOR-CLOSED
2/7/23,7:47:44,DOOR-OPEN
2/7/23,7:47:55,DOOR-CLOSED
2/7/23,13:57:22,DOOR-OPEN
2/7/23,13:57:30,DOOR-CLOSED
2/7/23,21:40:44,DOOR-OPEN
2/7/23,21:40:47,DOOR-CLOSED
2/8/23,7:03:27,DOOR-OPEN
2/8/23,7:03:39,DOOR-CLOSED
2/8/23,9:54:52,DOOR-OPEN
2/8/23,9:54:55,DOOR-CLOSED
2/8/23,12:58:00,DOOR-OPEN
2/8/23,12:58:20,DOOR-CLOSED
2/8/23,14:05:00,DOOR-OPEN
2/8/23,14:05:21,DOOR-CLOSED
2/8/23,15:45:39,DOOR-OPEN
2/8/23,15:46:22,DOOR-CLOSED
2/8/23,15:56:09,DOOR-OPEN
2/8/23,15:56:15,DOOR-CLOSED
2/8/23,17:41:40,DOOR-OPEN
2/8/23,17:41:43,DOOR-CLOSED
2/8/23,18:07:34,DOOR-OPEN
2/8/23,18:07:43,DOOR-CLOSED
2/8/23,18:15:39,DOOR-OPEN
2/8/23,18:15:45,DOOR-CLOSED
2/8/23,20:50:40,DOOR-OPEN
2/8/23,20:50:45,DOOR-CLOSED
2/8/23,23:52:40,DOOR-OPEN
2/8/23,23:52:45,DOOR-CLOSED
2/9/23,0:24:48,DOOR-OPEN
2/9/23,0:25:22,DOOR-CLOSED
2/9/23,2:02:25,DOOR-OPEN
2/9/23,2:02:46,DOOR-CLOSED
2/9/23,2:28:45,DOOR-OPEN
2/9/23,2:28:52,DOOR-CLOSED
2/9/23,6:52:40,DOOR-OPEN
2/9/23,6:52:59,DOOR-CLOSED
2/9/23,7:57:50,DOOR-OPEN
2/9/23,7:57:58,DOOR-CLOSED
2/9/23,7:58:02,DOOR-OPEN
2/9/23,7:58:09,DOOR-CLOSED
2/9/23,10:47:02,DOOR-OPEN
2/9/23,10:47:06,DOOR-CLOSED
2/9/23,12:44:34,DOOR-OPEN
2/9/23,12:44:37,DOOR-CLOSED
2/9/23,13:29:20,DOOR-OPEN
2/9/23,13:31:45,DOOR-CLOSED
2/9/23,13:32:16,DOOR-OPEN
2/9/23,13:32:19,DOOR-CLOSED
2/9/23,13:33:01,DOOR-OPEN
2/9/23,13:33:04,DOOR-CLOSED
2/9/23,13:33:12,DOOR-OPEN
2/9/23,13:33:18,DOOR-CLOSED
2/9/23,13:57:46,DOOR-OPEN
2/9/23,13:57:55,DOOR-CLOSED
2/9/23,14:03:57,DOOR-OPEN
2/9/23,14:04:01,DOOR-CLOSED
2/9/23,14:04:23,DOOR-OPEN
2/9/23,14:04:26,DOOR-CLOSED
2/9/23,14:54:26,DOOR-OPEN
2/9/23,14:54:30,DOOR-CLOSED
2/9/23,15:12:27,DOOR-OPEN
2/9/23,15:12:31,DOOR-CLOSED
2/9/23,15:24:09,DOOR-OPEN
2/9/23,15:24:22,DOOR-CLOSED
2/9/23,15:31:17,DOOR-OPEN
2/9/23,15:31:23,DOOR-CLOSED
2/9/23,16:23:25,DOOR-OPEN
2/9/23,16:23:33,DOOR-CLOSED
2/9/23,17:26:32,DOOR-OPEN
2/9/23,17:26:37,DOOR-CLOSED
2/9/23,18:08:55,DOOR-OPEN
2/9/23,18:08:59,DOOR-CLOSED
2/10/23,7:29:00,DOOR-OPEN
2/10/23,7:29:32,DOOR-CLOSED
2/10/23,7:54:57,DOOR-OPEN
2/10/23,7:55:07,DOOR-CLOSED
2/10/23,13:10:03,DOOR-OPEN
2/10/23,13:10:18,DOOR-CLOSED
2/10/23,16:43:59,DOOR-OPEN
2/10/23,16:44:03,DOOR-CLOSED
2/10/23,20:16:55,DOOR-OPEN
2/10/23,20:17:08,DOOR-CLOSED
2/10/23,20:24:07,DOOR-OPEN
2/10/23,20:24:34,DOOR-CLOSED
2/11/23,10:08:51,DOOR-OPEN
2/11/23,10:08:56,DOOR-CLOSED
2/11/23,10:42:30,DOOR-OPEN
2/11/23,10:42:34,DOOR-CLOSED
2/11/23,10:42:37,DOOR-OPEN
2/11/23,10:42:39,DOOR-CLOSED
2/11/23,13:38:01,DOOR-OPEN
2/11/23,13:38:04,DOOR-CLOSED
2/11/23,13:38:07,DOOR-OPEN
2/11/23,13:38:17,DOOR-CLOSED
2/11/23,14:44:58,DOOR-OPEN
2/11/23,14:45:04,DOOR-CLOSED
2/11/23,15:34:12,DOOR-OPEN
2/11/23,15:34:23,DOOR-CLOSED
2/11/23,17:42:53,DOOR-OPEN
2/11/23,17:43:05,DOOR-CLOSED
2/11/23,22:02:03,DOOR-OPEN
2/11/23,22:02:11,DOOR-CLOSED
2/12/23,16:19:20,DOOR-OPEN
2/12/23,16:19:23,DOOR-CLOSED
2/12/23,17:08:45,DOOR-OPEN
2/12/23,17:08:53,DOOR-CLOSED
2/12/23,21:38:15,DOOR-OPEN
2/12/23,21:38:24,DOOR-CLOSED
2/13/23,2:30:22,DOOR-OPEN
2/13/23,2:30:26,DOOR-CLOSED
2/13/23,5:40:28,DOOR-OPEN
2/13/23,5:40:31,DOOR-CLOSED
2/13/23,7:49:43,DOOR-OPEN
2/13/23,7:49:46,DOOR-CLOSED
2/13/23,11:50:15,DOOR-OPEN
2/13/23,11:53:14,DOOR-CLOSED
2/13/23,12:24:35,DOOR-OPEN
2/13/23,12:24:43,DOOR-CLOSED
2/13/23,12:54:34,DOOR-OPEN
2/13/23,12:54:38,DOOR-CLOSED
2/13/23,13:07:49,DOOR-OPEN
2/13/23,13:07:59,DOOR-CLOSED
2/13/23,13:08:22,DOOR-OPEN
2/13/23,13:08:27,DOOR-CLOSED
2/13/23,13:08:30,DOOR-OPEN
2/13/23,13:08:40,DOOR-CLOSED
2/13/23,13:34:56,DOOR-OPEN
2/13/23,13:34:59,DOOR-CLOSED
2/13/23,15:19:07,DOOR-OPEN
2/13/23,15:19:22,DOOR-CLOSED
2/13/23,16:03:45,DOOR-OPEN
2/13/23,16:03:57,DOOR-CLOSED
2/13/23,16:04:53,DOOR-OPEN
2/13/23,16:05:01,DOOR-CLOSED
2/13/23,16:05:26,DOOR-OPEN
2/13/23,16:05:38,DOOR-CLOSED
2/13/23,19:11:22,DOOR-OPEN
2/13/23,19:11:26,DOOR-CLOSED
2/13/23,20:10:09,DOOR-OPEN
2/13/23,20:10:14,DOOR-CLOSED
2/14/23,2:32:22,DOOR-OPEN
2/14/23,2:32:30,DOOR-CLOSED
2/14/23,2:33:11,DOOR-OPEN
2/14/23,2:33:26,DOOR-CLOSED
2/14/23,7:07:29,DOOR-OPEN
2/14/23,7:07:33,DOOR-CLOSED
2/14/23,10:54:10,DOOR-OPEN
2/14/23,10:54:17,DOOR-CLOSED
2/14/23,10:55:55,DOOR-OPEN
2/14/23,10:56:04,DOOR-CLOSED
2/14/23,12:29:59,DOOR-OPEN
2/14/23,12:30:15,DOOR-CLOSED
2/14/23,13:46:46,DOOR-OPEN
2/14/23,13:46:52,DOOR-CLOSED
2/14/23,13:53:59,DOOR-OPEN
2/14/23,13:54:05,DOOR-CLOSED
2/14/23,15:02:59,DOOR-OPEN
2/14/23,15:03:05,DOOR-CLOSED
2/14/23,15:35:20,DOOR-OPEN
2/14/23,15:35:23,DOOR-CLOSED
2/14/23,15:36:20,DOOR-OPEN
2/14/23,15:36:43,DOOR-CLOSED
2/14/23,17:10:41,DOOR-OPEN
2/14/23,17:10:44,DOOR-CLOSED
2/14/23,18:03:13,DOOR-OPEN
2/14/23,18:03:16,DOOR-CLOSED
2/14/23,19:14:27,DOOR-OPEN
2/14/23,19:14:40,DOOR-CLOSED
2/14/23,19:14:43,DOOR-OPEN
2/14/23,19:16:28,DOOR-CLOSED
2/14/23,20:26:10,DOOR-OPEN
2/14/23,20:26:19,DOOR-CLOSED
2/14/23,20:34:34,DOOR-OPEN
2/14/23,20:34:41,DOOR-CLOSED
2/14/23,22:05:05,DOOR-OPEN
2/14/23,22:05:13,DOOR-CLOSED
2/14/23,22:16:51,DOOR-OPEN
2/14/23,22:17:06,DOOR-CLOSED
2/15/23,6:11:01,DOOR-CLOSED
2/15/23,7:04:35,DOOR-OPEN
2/15/23,7:04:47,DOOR-CLOSED
2/15/23,7:53:56,DOOR-OPEN
2/15/23,7:54:05,DOOR-CLOSED
2/15/23,10:37:02,DOOR-OPEN
2/15/23,10:37:18,DOOR-CLOSED
2/15/23,15:16:50,DOOR-OPEN
2/15/23,15:16:52,DOOR-CLOSED
2/15/23,15:24:00,DOOR-OPEN
2/15/23,15:24:06,DOOR-CLOSED
2/15/23,17:58:59,DOOR-OPEN
2/15/23,17:59:02,DOOR-CLOSED
2/15/23,18:59:52,DOOR-OPEN
2/15/23,18:59:57,DOOR-CLOSED
2/15/23,23:27:15,DOOR-OPEN
2/15/23,23:27:18,DOOR-CLOSED
2/16/23,7:16:48,DOOR-OPEN
2/16/23,7:16:55,DOOR-CLOSED
2/16/23,9:48:51,DOOR-OPEN
2/16/23,9:48:54,DOOR-CLOSED
2/16/23,9:50:21,DOOR-OPEN
2/16/23,9:50:24,DOOR-CLOSED
2/16/23,10:04:27,DOOR-OPEN
2/16/23,10:04:31,DOOR-CLOSED
2/16/23,10:04:33,DOOR-OPEN
2/16/23,10:04:36,DOOR-CLOSED
2/16/23,10:04:39,DOOR-OPEN
2/16/23,10:04:43,DOOR-CLOSED
2/16/23,10:04:47,DOOR-OPEN
2/16/23,10:04:50,DOOR-CLOSED
2/16/23,13:30:47,DOOR-OPEN
2/16/23,13:30:50,DOOR-CLOSED
2/16/23,13:48:48,DOOR-OPEN
2/16/23,13:48:52,DOOR-CLOSED
2/16/23,18:17:33,DOOR-OPEN
2/16/23,18:17:40,DOOR-CLOSED
2/16/23,18:36:26,DOOR-OPEN
2/16/23,18:36:30,DOOR-CLOSED
2/17/23,7:09:57,DOOR-OPEN
2/17/23,7:10:12,DOOR-CLOSED
2/17/23,15:05:10,DOOR-OPEN
2/17/23,15:05:18,DOOR-CLOSED
2/17/23,15:49:51,DOOR-OPEN
2/17/23,15:49:55,DOOR-CLOSED
2/17/23,21:47:42,DOOR-OPEN
2/17/23,21:48:42,DOOR-CLOSED
2/17/23,21:51:51,DOOR-OPEN
2/17/23,21:52:18,DOOR-CLOSED
2/18/23,9:36:11,DOOR-OPEN
2/18/23,9:36:26,DOOR-CLOSED
2/18/23,9:36:35,DOOR-OPEN
2/18/23,9:37:19,DOOR-CLOSED
2/18/23,13:55:25,DOOR-OPEN
2/18/23,13:55:33,DOOR-CLOSED
2/18/23,17:38:25,DOOR-OPEN
2/18/23,17:38:38,DOOR-CLOSED
2/18/23,17:39:08,DOOR-OPEN
2/18/23,17:39:11,DOOR-CLOSED
2/18/23,20:15:02,DOOR-OPEN
2/18/23,20:15:05,DOOR-CLOSED
2/18/23,20:27:52,DOOR-OPEN
2/18/23,20:27:55,DOOR-CLOSED
2/19/23,15:59:00,DOOR-OPEN
2/19/23,15:59:04,DOOR-CLOSED
2/19/23,16:55:17,DOOR-OPEN
2/19/23,16:55:23,DOOR-CLOSED
2/19/23,17:11:14,DOOR-OPEN
2/19/23,17:11:21,DOOR-CLOSED
2/19/23,20:45:56,DOOR-OPEN
2/19/23,20:46:00,DOOR-CLOSED
2/20/23,2:26:05,DOOR-OPEN
2/20/23,2:26:09,DOOR-CLOSED
2/20/23,17:56:43,DOOR-OPEN
2/20/23,17:56:46,DOOR-CLOSED
2/20/23,19:20:49,DOOR-OPEN
2/20/23,19:23:12,DOOR-CLOSED
2/20/23,19:36:55,DOOR-OPEN
2/20/23,19:37:04,DOOR-CLOSED
2/20/23,20:33:59,DOOR-OPEN
2/20/23,20:34:03,DOOR-CLOSED
2/21/23,0:02:27,DOOR-OPEN
2/21/23,0:03:13,DOOR-CLOSED
2/21/23,2:12:02,DOOR-OPEN
2/21/23,2:12:06,DOOR-CLOSED
2/21/23,2:39:25,DOOR-OPEN
2/21/23,2:39:30,DOOR-CLOSED
2/21/23,3:47:54,DOOR-OPEN
2/21/23,3:48:02,DOOR-CLOSED
2/21/23,3:48:12,DOOR-OPEN
2/21/23,3:48:23,DOOR-CLOSED
2/21/23,4:33:17,DOOR-OPEN
2/21/23,4:33:24,DOOR-CLOSED
2/21/23,5:50:20,DOOR-CLOSED
2/21/23,7:01:11,DOOR-OPEN
2/21/23,7:01:51,DOOR-CLOSED
2/21/23,7:58:13,DOOR-OPEN
2/21/23,7:58:25,DOOR-CLOSED
2/21/23,11:31:02,DOOR-OPEN
2/21/23,11:31:14,DOOR-CLOSED
2/21/23,11:44:00,DOOR-OPEN
2/21/23,11:44:12,DOOR-CLOSED
2/21/23,12:16:32,DOOR-OPEN
2/21/23,12:16:35,DOOR-CLOSED
2/21/23,13:25:32,DOOR-OPEN
2/21/23,13:25:36,DOOR-CLOSED
2/21/23,13:25:49,DOOR-OPEN
2/21/23,13:25:55,DOOR-CLOSED
2/21/23,13:26:03,DOOR-OPEN
2/21/23,13:26:06,DOOR-CLOSED
2/21/23,13:26:09,DOOR-OPEN
2/21/23,13:26:14,DOOR-CLOSED
2/21/23,20:35:02,DOOR-OPEN
2/21/23,20:35:05,DOOR-CLOSED
2/21/23,20:45:29,DOOR-OPEN
2/22/23,19:27:52,DOOR-CLOSED
2/22/23,20:36:13,DOOR-OPEN
2/22/23,20:36:17,DOOR-CLOSED
2/22/23,21:49:12,DOOR-OPEN
2/22/23,21:49:20,DOOR-CLOSED
2/22/23,21:55:02,DOOR-OPEN
2/22/23,21:55:13,DOOR-CLOSED
2/22/23,22:23:40,DOOR-OPEN
2/22/23,22:23:53,DOOR-CLOSED
2/22/23,22:25:03,DOOR-OPEN
2/22/23,22:25:06,DOOR-CLOSED
2/23/23,0:13:15,DOOR-OPEN
2/23/23,0:13:31,DOOR-CLOSED
2/23/23,2:12:43,DOOR-OPEN
2/23/23,2:12:47,DOOR-CLOSED
2/23/23,2:22:07,DOOR-OPEN
2/23/23,2:22:29,DOOR-CLOSED
2/23/23,2:25:00,DOOR-OPEN
2/23/23,2:25:12,DOOR-CLOSED
2/23/23,4:58:51,DOOR-OPEN
2/23/23,4:58:54,DOOR-CLOSED
2/23/23,6:57:12,DOOR-OPEN
2/23/23,6:57:28,DOOR-CLOSED
2/23/23,8:38:27,DOOR-OPEN
2/23/23,8:38:32,DOOR-CLOSED
2/23/23,9:20:37,DOOR-OPEN
2/23/23,9:20:41,DOOR-CLOSED
2/23/23,15:26:26,DOOR-OPEN
2/23/23,15:26:31,DOOR-CLOSED
2/23/23,17:53:00,DOOR-OPEN
2/23/23,17:53:03,DOOR-CLOSED
2/23/23,22:31:33,DOOR-OPEN
2/23/23,22:31:40,DOOR-CLOSED
2/24/23,15:46:08,DOOR-OPEN
2/24/23,15:46:10,DOOR-CLOSED
2/24/23,19:43:18,DOOR-OPEN
2/24/23,19:43:21,DOOR-CLOSED
2/24/23,20:51:37,DOOR-OPEN
2/24/23,20:53:56,DOOR-CLOSED
2/24/23,20:53:59,DOOR-OPEN
2/24/23,20:54:02,DOOR-CLOSED
2/24/23,21:56:41,DOOR-OPEN
2/24/23,21:56:51,DOOR-CLOSED
2/25/23,11:36:48,DOOR-OPEN
2/25/23,11:37:17,DOOR-CLOSED
2/25/23,12:58:44,DOOR-OPEN
2/25/23,12:58:54,DOOR-CLOSED
2/25/23,13:00:44,DOOR-OPEN
2/25/23,13:00:58,DOOR-CLOSED
2/25/23,14:26:37,DOOR-OPEN
2/25/23,14:26:40,DOOR-CLOSED
2/25/23,19:36:30,DOOR-OPEN
2/25/23,19:36:33,DOOR-CLOSED
2/25/23,19:44:52,DOOR-OPEN
2/25/23,19:44:59,DOOR-CLOSED
2/26/23,11:22:21,DOOR-OPEN
2/26/23,11:23:02,DOOR-CLOSED
2/26/23,12:29:56,DOOR-OPEN
2/26/23,12:30:07,DOOR-CLOSED
2/26/23,13:55:58,DOOR-OPEN
2/26/23,13:56:05,DOOR-CLOSED
2/26/23,14:28:39,DOOR-OPEN
2/26/23,14:28:51,DOOR-CLOSED
2/26/23,16:25:21,DOOR-OPEN
2/26/23,16:25:24,DOOR-CLOSED
2/26/23,16:29:13,DOOR-OPEN
2/26/23,16:29:22,DOOR-CLOSED
2/26/23,23:53:03,DOOR-OPEN
2/26/23,23:53:34,DOOR-CLOSED
2/26/23,23:54:23,DOOR-OPEN
2/26/23,23:56:20,DOOR-CLOSED
2/27/23,4:21:28,DOOR-OPEN
2/27/23,4:21:37,DOOR-CLOSED
2/27/23,6:57:25,DOOR-OPEN
2/27/23,6:57:29,DOOR-CLOSED
2/27/23,10:44:01,DOOR-OPEN
2/27/23,10:44:04,DOOR-CLOSED
2/27/23,11:13:22,DOOR-OPEN
2/27/23,11:13:25,DOOR-CLOSED
2/27/23,11:54:23,DOOR-OPEN
2/27/23,11:54:27,DOOR-CLOSED
2/27/23,12:17:30,DOOR-OPEN
2/27/23,12:17:33,DOOR-CLOSED
2/27/23,14:17:25,DOOR-OPEN
2/27/23,14:17:28,DOOR-CLOSED
2/27/23,14:18:14,DOOR-OPEN
2/27/23,14:19:10,DOOR-CLOSED
2/27/23,14:27:10,DOOR-OPEN
2/27/23,14:28:03,DOOR-CLOSED
2/27/23,14:43:45,DOOR-OPEN
2/27/23,14:43:48,DOOR-CLOSED
2/27/23,15:05:29,DOOR-OPEN
2/27/23,15:05:59,DOOR-CLOSED
2/27/23,15:20:00,DOOR-OPEN
2/27/23,15:20:38,DOOR-CLOSED
2/27/23,17:01:33,DOOR-OPEN
2/27/23,17:01:36,DOOR-CLOSED
2/27/23,17:01:54,DOOR-OPEN
2/27/23,17:02:30,DOOR-CLOSED
2/27/23,19:19:32,DOOR-OPEN
2/27/23,19:19:35,DOOR-CLOSED
2/27/23,22:10:26,DOOR-OPEN
2/27/23,22:10:28,DOOR-CLOSED
2/28/23,1:38:48,DOOR-OPEN
2/28/23,1:38:54,DOOR-CLOSED
2/28/23,5:16:38,DOOR-OPEN
2/28/23,5:16:46,DOOR-CLOSED
2/28/23,7:18:02,DOOR-OPEN
2/28/23,7:18:16,DOOR-CLOSED
2/28/23,15:15:08,DOOR-OPEN
2/28/23,15:15:40,DOOR-CLOSED
2/28/23,15:15:54,DOOR-OPEN
2/28/23,15:16:02,DOOR-CLOSED
2/28/23,20:48:18,DOOR-OPEN
2/28/23,20:48:31,DOOR-CLOSED
3/1/23,0:03:35,DOOR-OPEN
3/1/23,0:03:41,DOOR-CLOSED
3/1/23,5:28:11,DOOR-OPEN
3/1/23,5:28:14,DOOR-CLOSED
3/1/23,7:09:42,DOOR-OPEN
3/1/23,7:10:01,DOOR-CLOSED
3/1/23,7:52:48,DOOR-OPEN
3/1/23,7:52:55,DOOR-CLOSED
3/1/23,9:42:11,DOOR-OPEN
3/1/23,9:42:16,DOOR-CLOSED
3/1/23,10:05:54,DOOR-OPEN
3/1/23,10:06:01,DOOR-CLOSED
3/1/23,10:33:45,DOOR-OPEN
3/1/23,10:33:48,DOOR-CLOSED
3/1/23,11:08:57,DOOR-OPEN
3/1/23,11:09:00,DOOR-CLOSED
3/1/23,15:40:09,DOOR-OPEN
3/1/23,15:40:15,DOOR-CLOSED
3/1/23,17:10:02,DOOR-OPEN
3/1/23,17:10:08,DOOR-CLOSED
3/1/23,17:31:01,DOOR-OPEN
3/1/23,17:31:13,DOOR-CLOSED
3/1/23,19:18:53,DOOR-OPEN
3/1/23,19:20:46,DOOR-CLOSED
3/1/23,19:29:22,DOOR-OPEN
3/1/23,19:29:25,DOOR-CLOSED
3/1/23,21:14:34,DOOR-OPEN
3/1/23,21:14:37,DOOR-CLOSED
3/1/23,22:04:48,DOOR-OPEN
3/1/23,22:04:52,DOOR-CLOSED
3/1/23,22:24:15,DOOR-OPEN
3/1/23,22:24:45,DOOR-CLOSED
3/1/23,23:57:13,DOOR-OPEN
3/1/23,23:57:16,DOOR-CLOSED
3/2/23,0:15:53,DOOR-OPEN
3/2/23,0:16:05,DOOR-CLOSED
3/2/23,0:34:21,DOOR-OPEN
3/2/23,0:34:34,DOOR-CLOSED
3/2/23,0:45:57,DOOR-OPEN
3/2/23,0:46:32,DOOR-CLOSED
3/2/23,4:57:20,DOOR-OPEN
3/2/23,4:57:31,DOOR-CLOSED
3/2/23,5:49:36,DOOR-OPEN
3/2/23,5:49:40,DOOR-CLOSED
3/2/23,7:14:53,DOOR-OPEN
3/2/23,7:15:25,DOOR-CLOSED
3/2/23,7:52:43,DOOR-OPEN
3/2/23,7:52:47,DOOR-CLOSED
3/2/23,8:02:29,DOOR-OPEN
3/2/23,8:02:35,DOOR-CLOSED
3/2/23,9:14:49,DOOR-OPEN
3/2/23,9:14:55,DOOR-CLOSED
3/2/23,10:20:20,DOOR-OPEN
3/2/23,10:20:23,DOOR-CLOSED
3/2/23,12:18:20,DOOR-OPEN
3/2/23,12:18:23,DOOR-CLOSED
3/2/23,21:55:03,DOOR-OPEN
3/2/23,21:55:06,DOOR-CLOSED
