DATE,TIME,STATE
10/13/23,13:16:34,DOOR-CLOSED
10/17/23,2:02:56,DOOR-CLOSED
10/17/23,11:01:47,DOOR-OPEN
10/17/23,11:01:57,DOOR-CLOSED
10/19/23,2:03:16,DOOR-OPEN
10/19/23,2:03:20,DOOR-CLOSED
10/19/23,9:49:28,DOOR-OPEN
10/19/23,9:49:34,DOOR-CLOSED
10/19/23,9:49:52,DOOR-OPEN
10/19/23,9:49:57,DOOR-CLOSED
10/20/23,0:40:43,DOOR-OPEN
10/20/23,0:40:46,DOOR-CLOSED
